artist_name,artist_url,date,difficulty,duration,id,marketing_type,part,preset_id,rating,recording,song_name,status,tab_access_type,tab_url,tonality_name,tp_version,tracks,tuning,type,type_name,verified,version,version_description,votes
The Beatles,https://www.ultimate-guitar.com/artist/the_beatles_1916,1476429796,,,1890096,,album,0.0,4.867,"{'is_acoustic': 0, 'tonality_name': '', 'performance': None, 'recording_artists': []}",1,approved,public,https://tabs.ultimate-guitar.com/tab/the_beatles/1_chords_1890096,,0.0,,Standard,Chords,Chords,0.0,1.0,Some improvements on other submitted versions.,9
The Beatles,https://www.ultimate-guitar.com/artist/the_beatles_1916,1158105601,,,412781,,album,0.0,4.62626,"{'is_acoustic': 0, 'tonality_name': '', 'performance': None, 'recording_artists': []}",1967-1970 Disc 1,approved,public,https://tabs.ultimate-guitar.com/tab/the_beatles/1967-1970_disc_1_tabs_412781,,0.0,,Standard,Tabs,Tab,0.0,1.0,,20
The Beatles,https://www.ultimate-guitar.com/artist/the_beatles_1916,1476436304,,,1890043,,album,3233.0,4.72338,"{'is_acoustic': 0, 'tonality_name': '', 'performance': None, 'recording_artists': []}",A Hard Days Night,approved,public,https://tabs.ultimate-guitar.com/tab/the_beatles/a_hard_days_night_chords_1890043,,0.0,,Standard,Chords,Chords,0.0,1.0,Some improvements on other submitted versions.,10
The Beatles,https://www.ultimate-guitar.com/artist/the_beatles_1916,1088553600,,,124485,,album,3233.0,4.57017,"{'is_acoustic': 0, 'tonality_name': '', 'performance': None, 'recording_artists': []}",A Hard Days Night,approved,public,https://tabs.ultimate-guitar.com/tab/the_beatles/a_hard_days_night_tabs_124485,,0.0,,Standard,Tabs,Tab,0.0,1.0,,17
The Beatles,https://www.ultimate-guitar.com/artist/the_beatles_1916,1225670401,,,750913,,album,3233.0,4.1404,"{'is_acoustic': 0, 'tonality_name': '', 'performance': None, 'recording_artists': []}",A Hard Days Night,approved,public,https://tabs.ultimate-guitar.com/tab/the_beatles/a_hard_days_night_tabs_750913,,0.0,,Standard,Tabs,Tab,0.0,2.0,,7
The Beatles,,1144886401,,12:38,353180,TabPro,,,4.32428,,Abbey Road,,,https://www.ultimate-guitar.com/pro/?utm_source=UltimateGuitar&utm_medium=Artists&utm_campaign=UG+Artists&artist=The%20Beatles&song=Abbey%20Road,,,"Choir Aahs (x2), Drawbar Organ, Brass Section, Electric Guitar (jazz) (x2), Acoustic Grand Piano, Acoustic Bass, Drums",,,,,,,26
The Beatles,https://www.ultimate-guitar.com/artist/the_beatles_1916,1328832001,novice,,1129769,,album,0.0,4.54362,"{'is_acoustic': 0, 'tonality_name': '', 'performance': None, 'recording_artists': []}",Abbey Road,approved,public,https://tabs.ultimate-guitar.com/tab/the_beatles/abbey_road_chords_1129769,,0.0,,Standard,Chords,Chords,0.0,1.0,,121
The Beatles,https://www.ultimate-guitar.com/artist/the_beatles_1916,1445070798,intermediate,,1774095,,album,0.0,4.578,"{'is_acoustic': 0, 'tonality_name': '', 'performance': None, 'recording_artists': []}",Abbey Road,approved,public,https://tabs.ultimate-guitar.com/tab/the_beatles/abbey_road_chords_1774095,,0.0,,Standard,Chords,Chords,0.0,2.0,,15
The Beatles,https://www.ultimate-guitar.com/artist/the_beatles_1916,1476427490,,,1890068,,album,0.0,0.0,"{'is_acoustic': 0, 'tonality_name': '', 'performance': None, 'recording_artists': []}",Abbey Road,approved,public,https://tabs.ultimate-guitar.com/tab/the_beatles/abbey_road_chords_1890068,,0.0,,Standard,Chords,Chords,0.0,3.0,Some improvements on other submitted versions.,0
The Beatles,https://www.ultimate-guitar.com/artist/the_beatles_1916,1115596800,,,183353,,album,0.0,4.24678,"{'is_acoustic': 0, 'tonality_name': '', 'performance': None, 'recording_artists': []}",Abbey Road,approved,public,https://tabs.ultimate-guitar.com/tab/the_beatles/abbey_road_tabs_183353,,0.0,,Standard,Tabs,Tab,0.0,1.0,,27
The Beatles,https://www.ultimate-guitar.com/artist/the_beatles_1916,1212364801,intermediate,,683978,,album,0.0,4.06735,"{'is_acoustic': 0, 'tonality_name': '', 'performance': None, 'recording_artists': []}",Abbey Road,approved,public,https://tabs.ultimate-guitar.com/tab/the_beatles/abbey_road_tabs_683978,,0.0,,Standard,Tabs,Tab,0.0,2.0,,3
The Beatles,https://www.ultimate-guitar.com/artist/the_beatles_1916,1289865601,,,1004237,,album,0.0,4.92745,"{'is_acoustic': 0, 'tonality_name': '', 'performance': None, 'recording_artists': []}",Abbey Road,approved,public,https://tabs.ultimate-guitar.com/tab/the_beatles/abbey_road_tabs_1004237,,0.0,,Standard,Tabs,Tab,0.0,3.0,,19
The Beatles,https://www.ultimate-guitar.com/artist/the_beatles_1916,1144886401,,,353180,,album,0.0,4.32428,"{'is_acoustic': 0, 'tonality_name': '', 'performance': None, 'recording_artists': []}",Abbey Road,approved,public,https://tabs.ultimate-guitar.com/tab/the_beatles/abbey_road_guitar_pro_353180,,1.0,,Standard,Pro,Guitar Pro,0.0,1.0,,26
The Beatles,https://www.ultimate-guitar.com/artist/the_beatles_1916,1157155201,,,408751,,album,0.0,3.84038,"{'is_acoustic': 0, 'tonality_name': '', 'performance': None, 'recording_artists': []}",Abbey Road,approved,public,https://tabs.ultimate-guitar.com/tab/the_beatles/abbey_road_guitar_pro_408751,,2.0,,Standard,Pro,Guitar Pro,0.0,2.0,,7
The Beatles,https://www.ultimate-guitar.com/artist/the_beatles_1916,1206662401,advanced,,657598,,album,0.0,4.02242,"{'is_acoustic': 0, 'tonality_name': '', 'performance': None, 'recording_artists': []}",Abbey Road,approved,public,https://tabs.ultimate-guitar.com/tab/the_beatles/abbey_road_bass_657598,,0.0,,Standard,Bass Tabs,Bass,0.0,1.0,,15
The Beatles,https://www.ultimate-guitar.com/artist/the_beatles_1916,1305849601,intermediate,,1057694,,album,0.0,0.0,"{'is_acoustic': 0, 'tonality_name': '', 'performance': None, 'recording_artists': []}",Abbey Road,approved,public,https://tabs.ultimate-guitar.com/tab/the_beatles/abbey_road_bass_1057694,,0.0,,Standard,Bass Tabs,Bass,0.0,2.0,,0
The Beatles,https://www.ultimate-guitar.com/artist/the_beatles_1916,1328832001,novice,,1370339,,album,0.0,4.62914,"{'is_acoustic': 0, 'tonality_name': '', 'performance': None, 'recording_artists': []}",Abbey Road,approved,public,https://tabs.ultimate-guitar.com/tab/the_beatles/abbey_road_ukulele_1370339,,0.0,,G C E A,Ukulele Chords,Ukulele,0.0,1.0,,4
The Beatles,https://www.ultimate-guitar.com/artist/the_beatles_1916,1062028800,,,60666,,album,0.0,4.62914,"{'is_acoustic': 0, 'tonality_name': '', 'performance': None, 'recording_artists': []}",Beatles At The Bbc,approved,public,https://tabs.ultimate-guitar.com/tab/the_beatles/beatles_at_the_bbc_chords_60666,,0.0,,Standard,Chords,Chords,0.0,1.0,,4
The Beatles,https://www.ultimate-guitar.com/artist/the_beatles_1916,1062028800,,,1259093,,album,0.0,0.0,"{'is_acoustic': 0, 'tonality_name': '', 'performance': None, 'recording_artists': []}",Beatles At The Bbc,approved,public,https://tabs.ultimate-guitar.com/tab/the_beatles/beatles_at_the_bbc_ukulele_1259093,,0.0,,G C E A,Ukulele Chords,Ukulele,0.0,1.0,,0
The Beatles,https://www.ultimate-guitar.com/artist/the_beatles_1916,1223683201,,,742141,,album,0.0,3.95035,"{'is_acoustic': 0, 'tonality_name': '', 'performance': None, 'recording_artists': []}",Beatles For Sale,approved,public,https://tabs.ultimate-guitar.com/tab/the_beatles/beatles_for_sale_chords_742141,,0.0,,Standard,Chords,Chords,0.0,1.0,,9
The Beatles,https://www.ultimate-guitar.com/artist/the_beatles_1916,1476449169,,,1890046,,album,0.0,0.0,"{'is_acoustic': 0, 'tonality_name': '', 'performance': None, 'recording_artists': []}",Beatles For Sale,approved,public,https://tabs.ultimate-guitar.com/tab/the_beatles/beatles_for_sale_chords_1890046,,0.0,,Standard,Chords,Chords,0.0,2.0,Some improvements on other submitted versions.,0
The Beatles,https://www.ultimate-guitar.com/artist/the_beatles_1916,1102982400,,,151743,,album,0.0,3.64039,"{'is_acoustic': 0, 'tonality_name': '', 'performance': None, 'recording_artists': []}",Beatles For Sale,approved,public,https://tabs.ultimate-guitar.com/tab/the_beatles/beatles_for_sale_tabs_151743,,0.0,,Standard,Tabs,Tab,0.0,1.0,,7
The Beatles,https://www.ultimate-guitar.com/artist/the_beatles_1916,1300752001,,,1039523,,album,0.0,4.8005,"{'is_acoustic': 0, 'tonality_name': '', 'performance': None, 'recording_artists': []}",Beatles For Sale,approved,public,https://tabs.ultimate-guitar.com/tab/the_beatles/beatles_for_sale_tabs_1039523,,0.0,,Standard,Tabs,Tab,0.0,2.0,,5
The Beatles,https://www.ultimate-guitar.com/artist/the_beatles_1916,1223683201,,,1315138,,album,0.0,0.0,"{'is_acoustic': 0, 'tonality_name': '', 'performance': None, 'recording_artists': []}",Beatles For Sale,approved,public,https://tabs.ultimate-guitar.com/tab/the_beatles/beatles_for_sale_ukulele_1315138,,0.0,,G C E A,Ukulele Chords,Ukulele,0.0,1.0,,0
The Beatles,https://www.ultimate-guitar.com/artist/the_beatles_1916,1476436286,,,1890048,,album,3238.0,4.81074,"{'is_acoustic': 0, 'tonality_name': '', 'performance': None, 'recording_artists': []}",Help,approved,public,https://tabs.ultimate-guitar.com/tab/the_beatles/help_chords_1890048,,0.0,,Standard,Chords,Chords,0.0,1.0,Some improvements on other submitted versions.,16
